,Unnamed: 0,standardDur,audNoise,order,preDur,postDur,isiDur,trial_num,totalDur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,conflictDur,recordedOnsetVisualTest,recordedOffsetVisualTest,recordedDurVisualTest,recordedOnsetVisualStandard,recordedOffsetVisualStandard,recordedDurVisualStandard,modalityPostCue
99,99,0.49922,1.2,2,0.44098,0.3661,0.54083,99,2.17995,-0.33,-0.16641,0.33282,5,2U1D,1.0,True,0.326,4,False,left,0.0,1.4899,1.8234,0.3335,0.4483,0.9483,0.5,A
100,100,0.49922,0.1,2,0.33282,0.34946,0.62403,100,2.61261,0.618,0.30785,0.80708,5,2D1U,2.0,True,0.351,6,True,right,0.0,1.4632,2.2721,0.8089,0.3381,0.8389,0.5008,V
101,101,0.49922,1.2,1,0.34946,0.41602,0.43266,101,2.64589,0.9,0.4493,0.94853,5,lapse_rate,1.0,True,0.474,0,False,left,0.0,0.3524,1.303,0.9505,1.7363,2.2366,0.5003,V
102,102,0.49922,0.1,1,0.23297,0.3245,0.41602,102,2.42124,0.9,0.4493,0.94853,5,lapse_rate,1.0,True,0.358,0,False,left,0.0,0.2407,1.1905,0.9497,1.6077,2.1071,0.4994,A
103,103,0.49922,1.2,2,0.20801,0.20801,0.69059,103,2.39627,0.582,0.29121,0.79044,5,2D1U,2.0,True,0.35,7,True,right,0.0,1.4074,2.1987,0.7913,0.215,0.7157,0.5007,V
104,104,0.49922,0.1,1,0.27457,0.41602,0.76548,104,2.27147,-0.366,-0.18305,0.31618,5,3U1D,2.0,True,0.4,2,False,right,0.0,0.279,0.5954,0.3164,1.3607,1.8619,0.5012,A
105,105,0.49922,1.2,2,0.34114,0.25793,0.69891,105,2.14666,-0.294,-0.14977,0.34946,5,2U1D,1.0,True,0.793,4,False,left,0.0,1.5477,1.8977,0.3499,0.3471,0.848,0.5009,A
106,106,0.49922,0.1,1,0.42434,0.38274,0.74052,106,2.77902,0.47,0.23297,0.7322,5,3D1U,1.0,True,0.284,5,True,left,0.0,0.4337,1.1669,0.7332,1.9088,2.4088,0.5,A
107,107,0.49922,1.2,2,0.4493,0.43266,0.74052,107,2.17162,-0.9,-0.4493,0.04992,5,lapse_rate,1.0,True,0.351,0,False,left,0.0,1.6949,1.7451,0.0502,0.4525,0.9528,0.5003,A
108,108,0.49922,1.2,2,0.44098,0.28289,0.86532,108,2.87885,0.582,0.29121,0.79044,5,2D1U,2.0,True,0.4,7,True,right,0.0,1.8154,2.6077,0.7923,0.4492,0.9495,0.5003,V
109,109,0.49922,0.1,1,0.21633,0.25793,0.54915,109,1.87209,-0.294,-0.14977,0.34946,5,2U1D,2.0,True,0.508,4,False,right,0.0,0.2231,0.5733,0.3501,1.1232,1.6232,0.5001,V
110,110,0.49922,1.2,1,0.27457,0.29953,0.52419,110,1.91369,-0.366,-0.18305,0.31618,5,3U1D,1.0,False,0.526,2,False,left,0.0,0.2821,0.5996,0.3175,1.1246,1.6244,0.4998,V
