Unnamed: 0,standardDur,audNoise,order,preDur,postDur,isiDur,trial_num,total_audio_dur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,participantID
39,0.5,0.1,1,0.35,0.4,0.5,39,2.1167,-0.26,-0.1333,0.3667,5,1D2U,1.0,False,1.376,0,False,left,mt
40,0.5,0.1,1,0.4,0.2667,0.8833,40,2.6667,0.22,0.1167,0.6167,5,2D1U,2.0,False,0.449,0,False,right,mt
41,0.5,0.1,1,0.2333,0.3667,0.8167,41,2.0167,-0.8,-0.4,0.1,5,lapse_rate,2.0,True,0.375,0,False,right,mt
42,0.5,0.1,1,0.25,0.2333,0.4833,42,2.0833,0.22,0.1167,0.6167,5,3D1U,2.0,False,0.542,0,False,right,mt
43,0.5,0.1,2,0.3667,0.4,0.4,43,2.0,-0.34,-0.1667,0.3333,5,1D2U,1.0,True,0.425,1,True,left,mt
44,0.5,0.1,1,0.3333,0.35,0.7,44,2.0,-0.78,-0.3833,0.1167,5,1D3U,2.0,True,0.35,2,True,right,mt
45,0.5,0.1,2,0.4333,0.3667,0.85,45,2.8333,0.38,0.1833,0.6833,5,2D1U,2.0,True,0.483,0,False,right,mt
46,0.5,0.1,2,0.2333,0.35,0.8667,46,2.85,0.8,0.4,0.9,5,lapse_rate,2.0,True,0.442,0,False,right,mt
47,0.5,0.1,1,0.4167,0.2667,0.8,47,2.1167,-0.74,-0.3667,0.1333,5,1D3U,2.0,True,0.3,2,False,right,mt
48,0.5,0.1,2,0.35,0.2833,0.6833,48,2.4999,0.38,0.1833,0.6833,5,2D1U,2.0,True,0.35,0,False,right,mt
49,0.5,0.1,1,0.4167,0.2167,0.5333,49,2.0,-0.34,-0.1667,0.3333,5,1D2U,1.0,False,0.791,1,True,left,mt
50,0.5,0.1,1,0.4333,0.3833,0.8167,50,2.2333,-0.8,-0.4,0.1,5,lapse_rate,2.0,True,0.35,0,False,right,mt
51,0.5,0.1,2,0.3167,0.4333,0.4333,51,2.3666,0.38,0.1833,0.6833,5,3D1U,1.0,False,0.759,0,False,left,mt
52,0.5,0.1,1,0.3833,0.35,0.7667,52,2.9,0.8,0.4,0.9,5,lapse_rate,1.0,True,0.424,0,False,left,mt
53,0.5,0.1,2,0.35,0.2167,0.65,53,2.0,-0.42,-0.2167,0.2833,5,1D2U,1.0,True,0.558,1,False,left,mt
54,0.5,0.1,1,0.3667,0.35,0.8,54,2.7834,0.54,0.2667,0.7667,5,3D1U,2.0,False,1.349,0,False,right,mt
55,0.5,0.1,1,0.3667,0.4333,0.7833,55,2.2166,-0.74,-0.3667,0.1333,5,1D3U,2.0,True,0.359,2,False,right,mt
56,0.5,0.1,1,0.25,0.2167,0.6333,56,2.25,0.3,0.15,0.65,5,2D1U,2.0,False,1.483,1,True,right,mt
57,0.5,0.1,2,0.2333,0.3167,0.5833,57,2.4833,0.7,0.35,0.85,5,3D1U,2.0,True,0.316,0,False,right,mt
58,0.5,0.1,2,0.4333,0.3,0.4167,58,1.7833,-0.74,-0.3667,0.1333,5,1D3U,1.0,True,0.508,2,False,left,mt
59,0.5,0.1,1,0.4,0.3167,0.4,59,1.9,-0.42,-0.2167,0.2833,5,1D2U,1.0,False,0.541,1,False,left,mt
60,0.5,0.1,2,0.3,0.2667,0.5833,60,2.55,0.8,0.4,0.9,5,lapse_rate,2.0,True,0.391,0,False,right,mt
61,0.5,0.1,1,0.4333,0.2667,0.4833,61,2.35,0.34,0.1667,0.6667,5,2D1U,1.0,True,0.7,2,True,left,mt
62,0.5,0.1,1,0.3333,0.35,0.8,62,2.8833,0.8,0.4,0.9,5,lapse_rate,1.0,True,0.383,0,False,left,mt
63,0.5,0.1,1,0.4333,0.2,0.7,63,2.5,0.34,0.1667,0.6667,5,2D1U,1.0,True,0.384,2,True,left,mt
64,0.5,0.1,2,0.25,0.2667,0.5167,64,2.3834,0.7,0.35,0.85,5,3D1U,1.0,False,0.159,0,False,left,mt
65,0.5,0.1,2,0.3333,0.45,0.7167,65,2.25,-0.5,-0.25,0.25,5,1D2U,1.0,True,0.467,1,False,left,mt
66,0.5,0.1,1,0.3333,0.25,0.5167,66,1.75,-0.7,-0.35,0.15,5,1D3U,2.0,True,0.225,2,False,right,mt
67,0.5,0.1,2,0.2667,0.2333,0.5833,67,2.2333,0.3,0.15,0.65,5,2D1U,2.0,True,0.3,3,True,right,mt
68,0.5,0.1,1,0.2667,0.4333,0.8667,68,2.3167,-0.5,-0.25,0.25,5,1D2U,2.0,True,0.333,1,False,right,mt
69,0.5,0.1,2,0.2333,0.35,0.85,69,2.8666,0.86,0.4333,0.9333,5,3D1U,2.0,True,0.326,0,False,right,mt
70,0.5,0.1,1,0.25,0.3333,0.4,70,1.6333,-0.7,-0.35,0.15,5,1D3U,2.0,True,0.391,2,False,right,mt
71,0.5,0.1,1,0.3,0.25,0.45,71,1.6,-0.8,-0.4,0.1,5,lapse_rate,2.0,True,1.207,0,False,right,mt
72,0.5,0.1,2,0.3667,0.3833,0.5833,72,2.1,-0.46,-0.2333,0.2667,5,1D2U,1.0,True,1.474,2,True,left,mt
73,0.5,0.1,2,0.35,0.3667,0.75,73,2.9,0.86,0.4333,0.9333,5,3D1U,2.0,True,0.408,0,False,right,mt
74,0.5,0.1,1,0.2833,0.3833,0.8,74,2.1166,-0.7,-0.35,0.15,5,1D3U,2.0,True,0.349,2,False,right,mt
75,0.5,0.1,2,0.45,0.3167,0.8167,75,2.7334,0.3,0.15,0.65,5,2D1U,2.0,True,0.375,3,True,right,mt
76,0.5,0.1,1,0.2833,0.25,0.7667,76,2.7333,0.86,0.4333,0.9333,5,3D1U,1.0,True,0.408,0,False,left,mt
77,0.5,0.1,1,0.3167,0.2833,0.4833,77,1.75,-0.66,-0.3333,0.1667,5,1D3U,2.0,True,0.4,2,False,right,mt
78,0.5,0.1,1,0.4167,0.45,0.4667,78,2.7167,0.78,0.3833,0.8833,5,3D1U,1.0,True,0.492,1,True,left,mt
79,0.5,0.1,2,0.2667,0.3333,0.6167,79,1.9834,-0.46,-0.2333,0.2667,5,1D2U,1.0,True,1.059,2,True,left,mt
80,0.5,0.1,2,0.3167,0.2833,0.55,80,2.2833,0.26,0.1333,0.6333,5,2D1U,1.0,False,1.367,3,False,left,mt
81,0.5,0.1,1,0.3667,0.2333,0.6667,81,1.9334,-0.66,-0.3333,0.1667,5,1D3U,2.0,True,0.367,2,False,right,mt
82,0.5,0.1,2,0.3833,0.25,0.7833,82,2.7999,0.78,0.3833,0.8833,5,3D1U,2.0,True,1.358,1,True,right,mt
83,0.5,0.1,1,0.4,0.35,0.85,83,2.2667,-0.66,-0.3333,0.1667,5,1D3U,2.0,True,0.567,2,False,right,mt
84,0.5,0.1,2,0.3167,0.2333,0.4667,84,1.7,-0.62,-0.3167,0.1833,5,1D3U,1.0,True,0.649,2,False,left,mt
85,0.5,0.1,1,0.2833,0.4,0.6,85,2.4333,0.3,0.15,0.65,5,2D1U,1.0,True,1.734,4,True,left,mt
86,0.5,0.1,1,0.4333,0.45,0.4667,86,2.1333,-0.42,-0.2167,0.2833,5,1D2U,1.0,False,0.708,2,False,left,mt
87,0.5,0.1,2,0.2833,0.4,0.4,87,2.4666,0.78,0.3833,0.8833,5,3D1U,2.0,True,0.517,1,True,right,mt
88,0.5,0.1,1,0.2667,0.2333,0.4833,88,1.6666,-0.62,-0.3167,0.1833,5,1D3U,2.0,True,0.46,2,False,right,mt
89,0.5,0.1,2,0.4,0.3667,0.4167,89,1.9501,-0.46,-0.2333,0.2667,5,1D2U,1.0,True,1.5,3,True,left,mt
90,0.5,0.1,2,0.2333,0.3667,0.75,90,2.5,0.3,0.15,0.65,5,2D1U,2.0,True,1.35,4,True,right,mt
91,0.5,0.1,2,0.2167,0.2,0.7333,91,2.2833,0.26,0.1333,0.6333,5,2D1U,2.0,True,0.459,5,True,right,mt
92,0.5,0.1,2,0.2667,0.4167,0.9,92,2.9334,0.7,0.35,0.85,5,3D1U,2.0,True,0.342,1,False,right,mt
93,0.5,0.1,1,0.3833,0.4,0.5833,93,2.7166,0.7,0.35,0.85,5,3D1U,1.0,True,0.258,1,False,left,mt
94,0.5,0.1,1,0.2,0.3667,0.8,94,2.5,0.26,0.1333,0.6333,5,2D1U,1.0,True,0.508,5,True,left,mt
95,0.5,0.1,1,0.2333,0.25,0.4167,95,1.5833,-0.62,-0.3167,0.1833,5,1D3U,2.0,True,0.441,2,False,right,mt
96,0.5,0.1,2,0.4333,0.3,0.85,96,2.35,-0.46,-0.2333,0.2667,5,1D2U,1.0,True,1.233,3,True,left,mt
97,0.5,0.1,2,0.2667,0.2833,0.8667,97,2.5334,0.22,0.1167,0.6167,5,2D1U,2.0,True,0.449,5,False,right,mt
98,0.5,0.1,1,0.2333,0.2667,0.75,98,2.6,0.7,0.35,0.85,5,3D1U,1.0,True,0.45,1,False,left,mt
99,0.5,0.1,2,0.4167,0.2667,0.5333,99,2.0,-0.42,-0.2167,0.2833,5,1D2U,1.0,True,0.509,4,True,left,mt
100,0.5,0.1,1,0.2667,0.2333,0.8667,100,2.0834,-0.58,-0.2833,0.2167,5,1D3U,2.0,True,0.408,2,False,right,mt
101,0.5,0.1,1,0.3833,0.4,0.6833,101,2.1833,-0.58,-0.2833,0.2167,5,1D3U,2.0,True,0.258,2,False,right,mt
102,0.5,0.1,2,0.4333,0.3667,0.5,102,2.0833,-0.42,-0.2167,0.2833,5,1D2U,2.0,False,0.375,4,True,right,mt
103,0.5,0.1,2,0.4167,0.3667,0.5167,103,2.4168,0.22,0.1167,0.6167,5,2D1U,2.0,True,0.162,5,False,right,mt
104,0.5,0.1,2,0.25,0.3167,0.5,104,2.3834,0.62,0.3167,0.8167,5,3D1U,2.0,True,0.208,1,False,right,mt
105,0.5,0.1,2,0.3667,0.2667,0.7333,105,2.6834,0.62,0.3167,0.8167,5,3D1U,2.0,True,0.16,1,False,right,mt
106,0.5,0.1,2,0.2333,0.3167,0.5,106,1.7667,-0.58,-0.2833,0.2167,5,1D3U,1.0,True,0.434,2,False,left,mt
107,0.5,0.1,1,0.4167,0.35,0.7667,107,2.6167,0.18,0.0833,0.5833,5,2D1U,1.0,True,0.366,5,False,left,mt
108,0.5,0.1,1,0.2833,0.25,0.5,108,1.8,-0.46,-0.2333,0.2667,5,1D2U,1.0,False,0.657,5,True,left,mt
109,0.5,0.1,2,0.3833,0.3167,0.45,109,1.9,-0.5,-0.25,0.25,5,1D2U,1.0,True,0.442,5,False,left,mt
110,0.5,0.1,2,0.25,0.3667,0.8667,110,2.2167,-0.54,-0.2667,0.2333,5,1D3U,1.0,True,0.458,2,False,left,mt
111,0.5,0.1,2,0.2667,0.2833,0.75,111,2.6167,0.62,0.3167,0.8167,5,3D1U,2.0,True,0.366,1,False,right,mt
112,0.5,0.1,1,0.3667,0.35,0.65,112,2.1167,-0.5,-0.25,0.25,5,1D2U,2.0,True,0.357,5,False,right,mt
113,0.5,0.1,2,0.2833,0.3,0.65,113,2.3166,0.18,0.0833,0.5833,5,2D1U,2.0,True,0.725,5,False,right,mt
114,0.5,0.1,2,0.4,0.3333,0.5167,114,2.3167,0.14,0.0667,0.5667,5,2D1U,2.0,True,0.16,5,False,right,mt
115,0.5,0.1,1,0.2,0.2333,0.7167,115,2.4167,0.54,0.2667,0.7667,5,3D1U,1.0,True,0.233,1,False,left,mt
116,0.5,0.1,2,0.3,0.25,0.7333,116,2.0166,-0.54,-0.2667,0.2333,5,1D3U,1.0,True,0.691,2,False,left,mt
117,0.5,0.1,2,0.35,0.2833,0.45,117,1.8166,-0.54,-0.2667,0.2333,5,1D3U,2.0,False,0.4,2,False,right,mt
118,0.5,0.1,2,0.4,0.3667,0.8167,118,2.3001,-0.58,-0.2833,0.2167,5,1D3U,1.0,True,1.391,3,True,left,mt
119,0.5,0.1,1,0.35,0.4333,0.4167,119,2.2667,0.14,0.0667,0.5667,5,2D1U,1.0,True,0.558,5,False,left,mt
120,0.5,0.1,2,0.2,0.2333,0.8,120,2.5,0.54,0.2667,0.7667,5,3D1U,2.0,True,0.866,1,False,right,mt
121,0.5,0.1,1,0.3167,0.3667,0.6167,121,2.0668,-0.46,-0.2333,0.2667,5,1D2U,2.0,True,1.142,6,True,right,mt
122,0.5,0.1,2,0.3167,0.3167,0.4833,122,2.1667,0.1,0.05,0.55,5,2D1U,2.0,True,0.849,5,False,right,mt
123,0.5,0.1,1,0.3667,0.4333,0.85,123,2.9167,0.54,0.2667,0.7667,5,3D1U,1.0,True,0.616,1,False,left,mt
124,0.5,0.1,2,0.3833,0.3,0.4167,124,2.3333,0.46,0.2333,0.7333,5,3D1U,1.0,False,0.758,1,False,left,mt
125,0.5,0.1,2,0.2667,0.35,0.5667,125,1.9001,-0.58,-0.2833,0.2167,5,1D3U,1.0,True,0.584,3,True,left,mt
126,0.5,0.1,2,0.3833,0.3667,0.6333,126,2.15,-0.46,-0.2333,0.2667,5,1D2U,1.0,True,0.667,6,True,left,mt
127,0.5,0.1,1,0.2833,0.4167,0.4333,127,2.3833,0.5,0.25,0.75,5,3D1U,2.0,False,0.543,2,True,right,mt
128,0.5,0.1,1,0.35,0.4333,0.4667,128,2.3,0.1,0.05,0.55,5,2D1U,2.0,False,1.625,5,False,right,mt
129,0.5,0.1,2,0.2333,0.3167,0.5,129,1.8333,-0.42,-0.2167,0.2833,5,1D2U,1.0,True,0.359,6,False,left,mt
130,0.5,0.1,2,0.3833,0.35,0.5833,130,2.0999,-0.42,-0.2167,0.2833,5,1D2U,1.0,True,0.534,6,False,left,mt
131,0.5,0.1,1,0.3333,0.2667,0.5167,131,1.8334,-0.58,-0.2833,0.2167,5,1D3U,1.0,False,1.684,3,True,left,mt
132,0.5,0.1,2,0.4,0.3333,0.65,132,2.65,0.54,0.2667,0.7667,5,3D1U,2.0,True,0.408,2,False,right,mt
133,0.5,0.1,2,0.4167,0.3833,0.8,133,2.6667,0.14,0.0667,0.5667,5,2D1U,2.0,True,0.8,6,True,right,mt
134,0.5,0.1,1,0.2333,0.2,0.8667,134,2.3667,0.14,0.0667,0.5667,5,2D1U,2.0,False,0.5,6,True,right,mt
135,0.5,0.1,2,0.4333,0.4,0.6,135,2.25,-0.38,-0.1833,0.3167,5,1D2U,1.0,True,0.533,6,False,left,mt
136,0.5,0.1,1,0.45,0.35,0.4667,136,1.95,-0.62,-0.3167,0.1833,5,1D3U,2.0,True,0.401,3,False,right,mt
137,0.5,0.1,2,0.2,0.3667,0.7667,137,2.0167,-0.62,-0.3167,0.1833,5,1D3U,1.0,True,0.499,3,False,left,mt
138,0.5,0.1,1,0.25,0.3833,0.4667,138,2.1833,0.18,0.0833,0.5833,5,2D1U,1.0,True,1.516,6,False,left,mt
139,0.5,0.1,2,0.25,0.4333,0.7,139,2.2,-0.38,-0.1833,0.3167,5,1D2U,1.0,True,0.425,6,False,left,mt
140,0.5,0.1,1,0.3667,0.2833,0.7833,140,2.2666,-0.34,-0.1667,0.3333,5,1D2U,2.0,True,0.483,6,False,right,mt
141,0.5,0.1,1,0.4167,0.2833,0.7,141,2.6667,0.54,0.2667,0.7667,5,3D1U,1.0,True,1.157,2,False,left,mt
142,0.5,0.1,1,0.2667,0.2,0.8833,142,2.1833,-0.34,-0.1667,0.3333,5,1D2U,2.0,True,1.316,6,False,right,mt
143,0.5,0.1,2,0.3667,0.4167,0.7167,143,2.7668,0.54,0.2667,0.7667,5,3D1U,2.0,True,0.866,2,False,right,mt
144,0.5,0.1,2,0.3,0.25,0.7167,144,2.35,0.18,0.0833,0.5833,5,2D1U,2.0,True,1.958,6,False,right,mt
145,0.5,0.1,1,0.4167,0.35,0.8667,145,2.3167,-0.62,-0.3167,0.1833,5,1D3U,2.0,True,0.35,3,False,right,mt
146,0.5,0.1,1,0.4,0.45,0.4667,146,2.0334,-0.58,-0.2833,0.2167,5,1D3U,2.0,True,1.566,4,True,right,mt
147,0.5,0.1,2,0.3,0.4333,0.4667,147,2.45,0.5,0.25,0.75,5,3D1U,1.0,False,0.976,3,True,left,mt
148,0.5,0.1,1,0.2833,0.35,0.4833,148,1.9666,-0.3,-0.15,0.35,5,1D2U,1.0,False,2.008,6,False,left,mt
149,0.5,0.1,2,0.4,0.2333,0.55,149,2.25,0.14,0.0667,0.5667,5,2D1U,2.0,True,1.809,7,True,right,mt
150,0.5,0.1,2,0.3,0.3,0.8167,150,2.4834,0.14,0.0667,0.5667,5,2D1U,2.0,True,0.758,7,True,right,mt
151,0.5,0.1,1,0.4333,0.4,0.4667,151,2.35,0.1,0.05,0.55,5,2D1U,1.0,True,1.375,7,False,left,mt
152,0.5,0.1,2,0.3667,0.3833,0.7667,152,2.7834,0.54,0.2667,0.7667,5,3D1U,2.0,True,1.383,4,True,right,mt
153,0.5,0.1,1,0.4,0.4333,0.8333,153,2.4999,-0.34,-0.1667,0.3333,5,1D2U,2.0,True,0.368,7,True,right,mt
0,0.5,0.1,2,0.3833,0.2667,0.5833,0,1.7833,-0.9,-0.45,0.05,5,1D3U,1.0,True,0.789,0,False,left,oy
1,0.5,0.1,1,0.25,0.3667,0.75,1,1.9167,-0.9,-0.45,0.05,5,3D1U,2.0,True,0.433,0,False,right,oy
2,0.5,0.1,2,0.3833,0.2833,0.8333,2,2.0499,-0.9,-0.45,0.05,5,2D1U,1.0,True,0.7,0,False,left,oy
3,0.5,0.1,1,0.3333,0.25,0.5,3,1.6333,-0.9,-0.45,0.05,5,1D2U,1.0,False,0.725,0,False,left,oy
4,0.5,0.1,2,0.35,0.4167,0.7333,4,2.05,-0.9,-0.45,0.05,5,1D3U,2.0,False,0.556,0,False,right,oy
5,0.5,0.1,2,0.2333,0.2333,0.5667,5,1.6666,-0.74,-0.3667,0.1333,5,3D1U,1.0,True,0.817,0,False,left,oy
6,0.5,0.1,1,0.2667,0.25,0.6667,6,2.5834,0.8,0.4,0.9,5,lapse_rate,1.0,True,0.492,0,False,left,oy
7,0.5,0.1,1,0.45,0.4333,0.5167,7,2.0333,-0.74,-0.3667,0.1333,5,2D1U,2.0,True,0.5,0,False,right,oy
8,0.5,0.1,2,0.2833,0.35,0.5,8,1.7333,-0.8,-0.4,0.1,5,lapse_rate,1.0,True,0.649,0,False,left,oy
9,0.5,0.1,2,0.25,0.2333,0.7833,9,1.9833,-0.58,-0.2833,0.2167,5,3D1U,1.0,True,0.634,0,False,left,oy
10,0.5,0.1,1,0.3,0.25,0.5167,10,1.6167,-0.9,-0.45,0.05,5,1D2U,2.0,True,0.458,0,False,right,oy
11,0.5,0.1,2,0.2167,0.2833,0.75,11,1.8,-0.9,-0.45,0.05,5,1D3U,1.0,True,0.575,0,False,left,oy
12,0.5,0.1,2,0.4167,0.35,0.8333,12,2.15,-0.9,-0.45,0.05,5,1D2U,1.0,True,0.641,0,False,left,oy
13,0.5,0.1,2,0.3667,0.2667,0.45,13,1.8667,-0.42,-0.2167,0.2833,5,3D1U,1.0,True,0.725,0,False,left,oy
14,0.5,0.1,2,0.4167,0.2833,0.6167,14,1.8667,-0.9,-0.45,0.05,5,1D3U,1.0,True,0.575,0,False,left,oy
15,0.5,0.1,2,0.2167,0.2,0.7167,15,1.8501,-0.58,-0.2833,0.2167,5,2D1U,1.0,True,0.949,0,False,left,oy
16,0.5,0.1,2,0.3,0.3667,0.5167,16,2.5834,0.8,0.4,0.9,5,lapse_rate,2.0,True,0.616,0,False,right,oy
17,0.5,0.1,1,0.35,0.45,0.7667,17,2.4334,-0.26,-0.1333,0.3667,5,3D1U,2.0,True,0.983,0,False,right,oy
18,0.5,0.1,1,0.3167,0.3667,0.7,18,1.9334,-0.9,-0.45,0.05,5,1D3U,2.0,True,0.791,0,False,right,oy
19,0.5,0.1,1,0.3,0.2333,0.8,19,2.1166,-0.42,-0.2167,0.2833,5,2D1U,2.0,True,0.425,0,False,right,oy
20,0.5,0.1,1,0.4333,0.3667,0.5333,20,2.7333,0.8,0.4,0.9,5,lapse_rate,1.0,True,0.225,0,False,left,oy
21,0.5,0.1,1,0.2667,0.35,0.7833,21,1.9833,-0.82,-0.4167,0.0833,5,1D2U,1.0,False,0.933,1,True,left,oy
22,0.5,0.1,2,0.3333,0.4167,0.4833,22,1.8,-0.86,-0.4333,0.0667,5,1D2U,1.0,True,0.7,2,True,left,oy
23,0.5,0.1,2,0.3333,0.3167,0.8833,23,2.4,-0.26,-0.1333,0.3667,5,2D1U,2.0,False,0.575,0,False,right,oy
24,0.5,0.1,1,0.3833,0.4,0.65,24,2.0333,-0.8,-0.4,0.1,5,lapse_rate,2.0,True,0.626,0,False,right,oy
25,0.5,0.1,2,0.4333,0.25,0.8667,25,2.5,-0.1,-0.05,0.45,5,3D1U,2.0,False,0.716,0,False,right,oy
26,0.5,0.1,1,0.4167,0.2667,0.6833,26,1.95,-0.82,-0.4167,0.0833,5,1D3U,2.0,True,0.818,1,True,right,oy
27,0.5,0.1,1,0.2333,0.35,0.45,27,2.4333,0.8,0.4,0.9,5,lapse_rate,1.0,True,1.558,0,False,left,oy
28,0.5,0.1,1,0.2667,0.4167,0.4,28,1.9501,-0.26,-0.1333,0.3667,5,2D1U,1.0,False,1.333,0,False,left,oy
29,0.5,0.1,1,0.2,0.3333,0.4667,29,1.5833,-0.82,-0.4167,0.0833,5,1D3U,2.0,True,1.325,1,True,right,oy
30,0.5,0.1,2,0.4,0.3333,0.65,30,1.95,-0.86,-0.4333,0.0667,5,1D2U,1.0,True,0.608,2,True,left,oy
31,0.5,0.1,1,0.2167,0.2167,0.5333,31,1.9167,-0.1,-0.05,0.45,5,3D1U,2.0,True,0.607,0,False,right,oy
32,0.5,0.1,2,0.3167,0.4333,0.8,32,2.95,0.8,0.4,0.9,5,lapse_rate,2.0,True,0.233,0,False,right,oy
33,0.5,0.1,1,0.3667,0.4333,0.5833,33,2.4166,0.06,0.0333,0.5333,5,3D1U,1.0,True,0.899,0,False,left,oy
34,0.5,0.1,1,0.35,0.4,0.9,34,2.2333,-0.82,-0.4167,0.0833,5,1D2U,2.0,True,0.384,3,True,right,oy
35,0.5,0.1,2,0.3833,0.2167,0.7833,35,2.2166,-0.34,-0.1667,0.3333,5,2D1U,1.0,True,0.55,1,True,left,oy
36,0.5,0.1,2,0.3,0.4333,0.8333,36,2.1499,-0.82,-0.4167,0.0833,5,1D3U,1.0,True,0.866,1,True,left,oy
37,0.5,0.1,1,0.2167,0.2667,0.7167,37,2.0501,-0.3,-0.15,0.35,5,2D1U,1.0,False,0.899,2,True,left,oy
38,0.5,0.1,2,0.4167,0.35,0.6333,38,1.9833,-0.82,-0.4167,0.0833,5,1D2U,1.0,True,0.608,3,True,left,oy
39,0.5,0.1,1,0.3,0.3333,0.7167,39,1.9833,-0.74,-0.3667,0.1333,5,1D3U,2.0,True,0.392,1,False,right,oy
40,0.5,0.1,1,0.3167,0.4333,0.8833,40,3.0333,0.8,0.4,0.9,5,lapse_rate,1.0,True,0.55,0,False,left,oy
41,0.5,0.1,2,0.45,0.25,0.5667,41,2.3,0.06,0.0333,0.5333,5,3D1U,1.0,False,0.617,0,False,left,oy
42,0.5,0.1,1,0.4,0.2333,0.8,42,2.2833,-0.3,-0.15,0.35,5,2D1U,1.0,False,0.741,2,True,left,oy
43,0.5,0.1,2,0.2833,0.4167,0.4833,43,2.5833,0.8,0.4,0.9,5,lapse_rate,1.0,False,1.318,0,False,left,oy
44,0.5,0.1,2,0.4167,0.2167,0.5667,44,2.3168,0.22,0.1167,0.6167,5,3D1U,1.0,False,0.959,0,False,left,oy
45,0.5,0.1,2,0.4333,0.4,0.4667,45,1.9333,-0.74,-0.3667,0.1333,5,1D3U,1.0,True,0.625,1,False,left,oy
46,0.5,0.1,1,0.4167,0.35,0.5333,46,1.9167,-0.78,-0.3833,0.1167,5,1D2U,1.0,False,0.785,3,False,left,oy
47,0.5,0.1,2,0.2667,0.3167,0.7833,47,1.95,-0.82,-0.4167,0.0833,5,1D2U,1.0,True,0.674,4,True,left,oy
48,0.5,0.1,1,0.4167,0.3,0.4167,48,2.3167,0.38,0.1833,0.6833,5,3D1U,1.0,True,1.25,0,False,left,oy
49,0.5,0.1,1,0.35,0.3833,0.5833,49,1.9166,-0.8,-0.4,0.1,5,lapse_rate,1.0,False,3.016,0,False,left,oy
50,0.5,0.1,1,0.2833,0.25,0.5667,50,1.7333,-0.74,-0.3667,0.1333,5,1D3U,2.0,True,2.643,1,False,right,oy
51,0.5,0.1,1,0.2667,0.3,0.45,51,1.85,-0.34,-0.1667,0.3333,5,2D1U,2.0,True,1.383,3,True,right,oy
52,0.5,0.1,2,0.3833,0.2833,0.4667,52,1.7166,-0.82,-0.4167,0.0833,5,1D2U,1.0,True,0.666,4,True,left,oy
53,0.5,0.1,2,0.2333,0.25,0.6,53,2.2666,0.38,0.1833,0.6833,5,3D1U,1.0,False,1.441,0,False,left,oy
54,0.5,0.1,2,0.45,0.3833,0.6833,54,2.3666,-0.3,-0.15,0.35,5,2D1U,1.0,True,0.416,4,True,left,oy
55,0.5,0.1,2,0.3333,0.2333,0.4333,55,1.5999,-0.8,-0.4,0.1,5,lapse_rate,1.0,True,0.491,0,False,left,oy
56,0.5,0.1,1,0.3,0.25,0.8,56,2.0167,-0.66,-0.3333,0.1667,5,1D3U,2.0,True,0.391,1,False,right,oy
57,0.5,0.1,2,0.2667,0.3667,0.5833,57,2.4834,0.54,0.2667,0.7667,5,3D1U,1.0,False,1.042,0,False,left,oy
58,0.5,0.1,2,0.2167,0.3833,0.7667,58,2.0334,-0.66,-0.3333,0.1667,5,1D3U,1.0,True,0.617,1,False,left,oy
59,0.5,0.1,2,0.2333,0.4167,0.85,59,2.1,-0.8,-0.4,0.1,5,lapse_rate,1.0,True,0.891,0,False,left,oy
60,0.5,0.1,2,0.25,0.3333,0.7667,60,1.9667,-0.78,-0.3833,0.1167,5,1D2U,1.0,True,0.667,5,True,left,oy
61,0.5,0.1,2,0.2667,0.2167,0.7167,61,2.0668,-0.26,-0.1333,0.3667,5,2D1U,1.0,True,0.642,4,False,left,oy
62,0.5,0.1,2,0.2667,0.2167,0.7167,62,1.8168,-0.78,-0.3833,0.1167,5,1D2U,1.0,True,0.675,5,True,left,oy
63,0.5,0.1,2,0.3833,0.35,0.4833,63,2.5666,0.7,0.35,0.85,5,3D1U,2.0,True,0.417,0,False,right,oy
64,0.5,0.1,1,0.3833,0.4,0.8,64,2.25,-0.66,-0.3333,0.1667,5,1D3U,2.0,True,0.841,1,False,right,oy
65,0.5,0.1,2,0.25,0.3667,0.6833,65,1.9,-0.8,-0.4,0.1,5,lapse_rate,2.0,False,1.641,0,False,right,oy
66,0.5,0.1,2,0.2,0.3167,0.65,66,2.05,-0.22,-0.1167,0.3833,5,2D1U,1.0,True,1.05,4,False,left,oy
67,0.5,0.1,2,0.2833,0.3833,0.4667,67,2.05,-0.18,-0.0833,0.4167,5,2D1U,2.0,False,0.592,4,False,right,oy
68,0.5,0.1,2,0.2167,0.3167,0.4333,68,1.5667,-0.8,-0.4,0.1,5,lapse_rate,1.0,True,1.059,0,False,left,oy
69,0.5,0.1,1,0.3667,0.4167,0.8333,69,2.9667,0.7,0.35,0.85,5,3D1U,1.0,True,0.534,0,False,left,oy
70,0.5,0.1,1,0.3,0.3667,0.5,70,1.8,-0.74,-0.3667,0.1333,5,1D2U,1.0,False,0.808,5,False,left,oy
71,0.5,0.1,1,0.2167,0.4167,0.4667,71,1.8168,-0.58,-0.2833,0.2167,5,1D3U,1.0,False,0.4,1,False,left,oy
72,0.5,0.1,1,0.3,0.2333,0.65,72,1.8,-0.78,-0.3833,0.1167,5,1D2U,1.0,False,0.483,6,True,left,oy
