,Unnamed: 0,standardDur,audNoise,order,preDur,postDur,isiDur,trial_num,totalDur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,conflictDur,recordedOnsetVisualTest,recordedOffsetVisualTest,recordedDurVisualTest,recordedOnsetVisualStandard,recordedOffsetVisualStandard,recordedDurVisualStandard,modalityPostCue
101,101,0.49853,0.1,1,0.34897,0.35728,0.54838,101,1.94426,-0.62,-0.30743,0.1911,5,1D2U,2.0,True,0.437,6,False,right,0.0,0.3484,0.54,0.1916,1.0893,1.5901,0.5008,A
102,102,0.49853,1.2,2,0.25757,0.24927,0.80596,102,2.24339,-0.14,-0.06647,0.43206,5,1D3U,1.0,True,0.586,2,True,left,0.0,1.5628,1.9959,0.4331,0.2543,0.7545,0.5002,A
103,103,0.49853,0.1,2,0.25757,0.44037,0.83089,103,2.73361,0.42,0.20772,0.70625,5,3D1U,1.0,False,2.842,2,True,left,0.0,1.5889,2.2975,0.7086,0.2554,0.7558,0.5004,A
104,104,0.49853,1.2,2,0.40713,0.31574,0.73949,104,2.56744,0.22,0.10802,0.60655,5,2D1U,1.0,False,0.447,4,True,left,0.0,1.648,2.2569,0.6089,0.4069,0.9068,0.4999,V
105,105,0.49853,1.2,1,0.41544,0.3739,0.51515,105,1.85287,-0.9,-0.44868,0.04985,5,lapse_rate,2.0,True,1.628,0,False,right,0.0,0.412,0.4627,0.0507,0.9782,1.4783,0.5001,V
106,106,0.49853,0.1,2,0.26588,0.20772,0.66471,106,1.84456,-0.58,-0.29081,0.20772,5,1D2U,1.0,True,0.975,6,False,left,0.0,1.4296,1.6381,0.2086,0.2635,0.7633,0.4998,A
107,107,0.49853,0.1,2,0.34897,0.3739,0.52346,107,2.69207,0.9,0.44868,0.94721,5,lapse_rate,2.0,True,0.425,0,False,right,0.0,1.3716,2.3214,0.9498,0.3464,0.8464,0.5,V
108,108,0.49853,1.2,2,0.31574,0.21603,0.73118,108,2.49266,0.46,0.23265,0.73118,5,3D1U,1.0,False,0.548,2,False,left,0.0,1.553,2.2865,0.7335,0.3193,0.8201,0.5007,V
109,109,0.49853,0.1,2,0.24096,0.41544,0.42375,109,2.01074,-0.14,-0.06647,0.43206,5,1D3U,1.0,True,0.426,2,True,left,0.0,1.1669,1.6009,0.434,0.2419,0.7428,0.5009,V
110,110,0.49853,1.2,1,0.44868,0.26588,0.47361,110,2.31817,0.26,0.13294,0.63147,5,2D1U,1.0,True,0.946,4,False,left,0.0,0.4523,1.0857,0.6334,1.5607,2.0606,0.5,A
111,111,0.49853,0.1,1,0.32405,0.34897,0.75611,111,2.13538,-0.58,-0.29081,0.20772,5,1D2U,2.0,True,0.505,6,False,right,0.0,0.3243,0.533,0.2087,1.2908,1.7921,0.5013,V
112,112,0.49853,1.2,1,0.30743,0.23265,0.59824,112,2.26832,0.26,0.13294,0.63147,5,2D1U,1.0,True,0.725,4,False,left,0.0,0.3124,0.9456,0.6332,1.5449,2.0455,0.5006,A
