,standardDur,riseDur,order,preDur,postDur,isiDur,trial_num,totalDur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,conflictDur,recordedOnsetAudioTest,recordedOffsetAudioTest,recordedDurAudioTest,recordedOnsetVisualStandard,recordedOffsetVisualStandard,recordedDurVisualStandard,modalityPostCueTest
45,0.4997,0.0,2,0.5496,0.533,0.5163,45,2.7565,0.316,0.1582,0.6579,5,1D1U,2.0,True,2.058,2,False,right,0.0,1.5577554000192322,2.2161612000199966,0.6584058000007644,0.5411202000104822,1.0411670000175945,0.5000468000071123,
46,0.4997,0.0,1,0.6246,0.558,0.1749,46,2.3069,-0.1,-0.05,0.4497,5,2U1D,2.0,True,0.425,0,False,right,0.0,0.6163709000102244,1.0657774999854155,0.44940659997519106,1.2494468999793753,1.749497100012377,0.5000502000330016,
47,0.4997,0.0,2,0.5163,0.5163,0.1582,47,2.6399,0.9,0.4497,0.9494,5,lapse_rate,2.0,True,0.383,0,False,right,0.0,1.16646259999834,2.1082041999907233,0.9417415999923833,0.5080326999886893,1.0080479999887757,0.5000153000000864,
48,0.4997,0.0,2,0.4664,0.5663,0.8911,48,3.0481,0.244,0.1249,0.6246,5,1D1U,1.0,False,0.908,2,False,left,0.0,1.8503441999782808,2.4752504999632947,0.6249062999850139,0.45898210001178086,0.9585872999741696,0.4996051999623887,
49,0.4997,0.0,1,0.5913,0.4414,0.6246,49,2.615,-0.076,-0.0416,0.458,5,1U1D,2.0,True,0.466,2,False,right,0.0,0.5832554000080563,1.0415789000107907,0.45832350000273436,1.6663537999847904,2.1665092000039294,0.500155400019139,
50,0.4997,0.0,2,0.5913,0.5496,0.8661,50,3.4727,0.94,0.4664,0.966,5,2D1U,2.0,True,0.391,1,False,right,0.0,1.9487750999978743,2.9152777999988757,0.9665027000010014,0.5815276999492198,1.0819934999453835,0.5004657999961637,
51,0.4997,0.0,2,0.5663,0.5163,0.0916,51,2.1236,-0.1,-0.05,0.4497,5,2U1D,1.0,True,0.525,0,False,left,0.0,1.1502965000108816,1.59992989996681,0.4496333999559283,0.5581725999945775,1.0582702999818139,0.5000976999872364,
52,0.4997,0.0,2,0.4913,0.5746,0.7995,52,3.3145,0.9,0.4497,0.9494,5,lapse_rate,2.0,True,0.758,0,False,right,0.0,1.782204899995122,2.7238854999886826,0.9416805999935605,0.4821044999989681,0.9826518999761902,0.5005473999772221,
53,0.4997,0.0,2,0.5247,0.4414,0.5913,53,2.6067,0.1,0.05,0.5496,5,2U1D,2.0,True,0.558,0,False,right,0.0,1.6063727000146173,2.1567536999937147,0.5503809999790974,0.5151382000185549,1.0147593999863602,0.4996211999678053,
54,0.4997,0.0,1,0.458,0.6163,0.8744,54,2.9481,-0.004,0.0,0.4997,5,1U1D,1.0,False,1.25,2,False,left,0.0,0.45001799997407943,0.9502873999881558,0.5002694000140764,1.8334789999644272,2.3335338999750093,0.5000549000105821,
55,0.4997,0.0,1,0.4497,0.5247,0.508,55,2.64,0.316,0.1582,0.6579,5,1D1U,2.0,False,0.375,3,True,right,0.0,0.4402970999944955,1.0984417999861762,0.6581446999916807,1.6068252999684773,2.1067340999725275,0.49990880000405014,
56,0.4997,0.0,1,0.5413,0.4664,0.1416,56,2.5567,0.82,0.4081,0.9077,5,2D1U,1.0,True,0.841,1,False,left,0.0,0.5324575999984518,1.440942199958954,0.9084845999605022,1.5911321999737993,2.0906515999813564,0.4995194000075571,
57,0.4997,0.0,2,0.5496,0.4081,0.2582,57,2.1736,-0.076,-0.0416,0.458,5,1U1D,1.0,True,1.242,3,True,left,0.0,1.2995351999998093,1.7580612000310794,0.4585260000312701,0.5411995000322349,1.0413973000249825,0.5001977999927476,
58,0.4997,0.0,1,0.5663,0.6246,0.583,58,2.3236,-0.9,-0.4497,0.05,5,lapse_rate,2.0,True,0.416,0,False,right,0.0,0.5579908000072464,0.6079324000165798,0.04994160000933334,1.199169899977278,1.6994578000158072,0.5002879000385292,
59,0.4997,0.0,2,0.4247,0.5247,0.7412,59,2.7399,0.1,0.05,0.5496,5,2U1D,2.0,True,0.574,0,False,right,0.0,1.6575526000233367,2.207793900044635,0.5502413000212982,0.41595280001638457,0.9160638000466861,0.5001110000303015,
60,0.4997,0.0,1,0.5663,0.4997,0.05,60,2.3069,0.388,0.1915,0.6912,5,1D1U,2.0,False,3.233,3,False,right,0.0,0.5585780999972485,1.2501210999907926,0.6915429999935441,1.3083496000035666,1.8084566000034101,0.5001069999998435,
61,0.4997,0.0,1,0.4497,0.583,0.458,61,2.8981,0.82,0.4081,0.9077,5,2D1U,1.0,True,0.4,1,False,left,0.0,0.4404958999948576,1.3490333000081591,0.9085374000133015,1.8071897000190802,2.307137399970088,0.49994769995100796,
62,0.4997,0.0,2,0.4747,0.4247,0.025,62,1.4741,-0.9,-0.4497,0.05,5,lapse_rate,1.0,True,1.075,0,False,left,0.0,0.9910574000095949,1.0410198000026867,0.04996239999309182,0.4660926000215113,0.9660812999936752,0.4999886999721639,
63,0.4997,0.0,2,0.483,0.6163,0.0999,63,2.1486,-0.1,-0.05,0.4497,5,2U1D,1.0,True,0.583,0,False,left,0.0,1.0739428999950178,1.5240673000225797,0.45012440002756193,0.4741222999873571,0.9741097000078298,0.4999874000204727,
64,0.4997,0.0,2,0.6329,0.4913,0.8494,64,2.973,-0.004,0.0,0.4997,5,1U1D,2.0,False,1.459,4,True,right,0.0,1.9720983000006527,2.471990999998525,0.4998926999978721,0.6219894999521784,1.121937199961394,0.4999477000092156,
65,0.4997,0.0,1,0.6329,0.558,0.5247,65,3.0647,0.7,0.3498,0.8494,5,2D1U,1.0,True,1.041,1,False,left,0.0,0.6244164999807253,1.4744316999567673,0.8500151999760419,1.9992408999823965,2.499426399997901,0.5001855000155047,
66,0.4997,0.0,1,0.433,0.533,0.1832,66,2.3818,0.46,0.2332,0.7329,5,1D1U,1.0,True,0.549,3,False,left,0.0,0.4245121999992989,1.1578746999730356,0.7333624999737367,1.349724299972877,1.8497227000189014,0.49999840004602447,
67,0.4997,0.0,1,0.6246,0.508,0.05,67,1.7323,-0.9,-0.4497,0.05,5,lapse_rate,2.0,True,0.367,0,False,right,0.0,0.6157226999639533,0.6574562999885529,0.04173360002459958,0.7241568999597803,1.2238965000142343,0.49973960005445406,
68,0.4997,0.0,1,0.6496,0.5913,0.0416,68,2.4734,0.388,0.1915,0.6912,5,1D1U,1.0,True,1.242,4,True,left,0.0,0.6403620999772102,1.3315925999777392,0.691230500000529,1.3732607999700122,1.8734083999879658,0.5001476000179537,
69,0.4997,0.0,2,0.5746,0.4414,0.1915,69,2.1652,-0.076,-0.0416,0.458,5,1U1D,2.0,False,0.349,5,True,right,0.0,1.2578954999917187,1.7162184999906458,0.4583229999989271,0.5657801000052132,1.0661784000112675,0.5003983000060543,
70,0.4997,0.0,1,0.6079,0.4497,0.1832,70,2.5899,0.7,0.3498,0.8494,5,2D1U,1.0,True,1.058,1,False,left,0.0,0.5994485000264831,1.4414661999908276,0.8420176999643445,1.6412139000021853,2.141502299986314,0.5002883999841288,
71,0.4997,0.0,1,0.5746,0.458,0.6079,71,2.5899,-0.1,-0.05,0.4497,5,2U1D,1.0,False,0.741,0,False,left,0.0,0.5662049999809824,1.0079427000018768,0.4417377000208944,1.6327093999716453,2.132896199997049,0.5001868000254035,
72,0.4997,0.0,2,0.3997,0.558,0.0333,72,2.2818,0.58,0.2915,0.7911,5,2D1U,2.0,True,0.434,1,False,right,0.0,0.9249054999672808,1.716358300007414,0.7914528000401333,0.39161299995612353,0.8916369999642484,0.5000240000081249,
73,0.4997,0.0,2,0.5913,0.558,0.6329,73,3.073,0.58,0.2915,0.7911,5,2D1U,2.0,True,0.516,1,False,right,0.0,1.716776999994181,2.5084513999754563,0.7916743999812752,0.58331369998632,1.083437799999956,0.500124100013636,
74,0.4997,0.0,1,0.5663,0.5913,0.025,74,2.107,-0.148,-0.075,0.4247,5,1U1D,1.0,False,1.166,5,False,left,0.0,0.5580988000147045,0.9829641999676824,0.4248653999529779,1.0078141000121832,1.508116799988784,0.5003026999766007,
75,0.4997,0.0,2,0.6412,0.3997,0.5496,75,2.4816,-0.22,-0.1083,0.3914,5,2U1D,1.0,True,0.534,1,True,left,0.0,1.682455799949821,2.07456459995592,0.39210880000609905,0.6326507999910973,1.132898399955593,0.5002475999644957,
76,0.4997,0.0,1,0.458,0.4497,0.4997,76,2.565,0.316,0.1582,0.6579,5,1D1U,2.0,False,0.883,4,False,right,0.0,0.4495343999587931,1.1078613999998197,0.6583270000410266,1.6078315999475308,2.1080917999497615,0.5002602000022307,
77,0.4997,0.0,1,0.5913,0.4997,0.3664,77,2.3485,-0.22,-0.1083,0.3914,5,2U1D,2.0,True,0.641,1,True,right,0.0,0.5836202999926172,0.9747639000415802,0.391143600048963,1.3414478999911807,1.841362300037872,0.4999144000466913,
78,0.4997,0.0,1,0.4664,0.4247,0.3581,78,2.4818,0.46,0.2332,0.7329,5,2D1U,1.0,True,1.924,1,False,left,0.0,0.458634200040251,1.1919201000127941,0.7332858999725431,1.550497499993071,2.0503308000043035,0.4998333000112325,
79,0.4997,0.0,2,0.6246,0.4164,0.583,79,2.5151,-0.22,-0.1083,0.3914,5,1U1D,1.0,True,0.517,5,False,left,0.0,1.7000831000041217,2.092169700015802,0.3920866000116803,0.617131800041534,1.1171965000103228,0.5000646999687888,
80,0.4997,0.0,1,0.5413,0.533,0.8994,80,3.1646,0.388,0.1915,0.6912,5,1D1U,2.0,False,0.725,5,True,right,0.0,0.5330128000350669,1.2247397000319324,0.6917268999968655,2.1331761000328697,2.633330599986948,0.5001544999540783,
81,0.4997,0.0,2,0.4081,0.6329,0.6329,81,2.5983,-0.148,-0.075,0.4247,5,2U1D,1.0,True,0.958,2,True,left,0.0,1.5352753999759443,1.9604743999661878,0.42519899999024346,0.40172460000030696,0.9022100999718532,0.5004854999715462,
82,0.4997,0.0,2,0.4081,0.433,0.533,82,2.2985,-0.148,-0.075,0.4247,5,2U1D,2.0,False,2.091,2,True,right,0.0,1.4323876000125892,1.8576298999832943,0.42524229997070506,0.3990110000013374,0.8989409999921918,0.4999299999908544,
83,0.4997,0.0,1,0.4164,0.4247,0.8661,83,2.9398,0.46,0.2332,0.7329,5,1D1U,1.0,True,0.925,5,False,left,0.0,0.4075264999992214,1.141512700007297,0.7339862000080757,2.0081143000279553,2.507766399998218,0.4996520999702625,
84,0.4997,0.0,2,0.4164,0.5746,0.7329,84,2.9565,0.46,0.2332,0.7329,5,2D1U,2.0,True,0.616,1,False,right,0.0,1.6407279000268318,2.374040300026536,0.7333123999997042,0.4078006999916397,0.9071317000198178,0.4993310000281781,
85,0.4997,0.0,1,0.5996,0.6412,0.1832,85,2.3484,-0.148,-0.075,0.4247,5,1U1D,2.0,True,0.375,6,True,right,0.0,0.5916869000066072,1.0166841000318527,0.42499720002524555,1.2004609000287019,1.7004862000467256,0.5000253000180237,
86,0.4997,0.0,2,0.4997,0.4664,0.1166,86,2.0404,-0.076,-0.0416,0.458,5,1U1D,2.0,False,2.916,6,False,right,0.0,1.1091221999959089,1.5669663000153378,0.4578441000194289,0.4920032999943942,0.9920573999988846,0.5000541000044905,
87,0.4997,0.0,2,0.5413,0.6329,0.075,87,2.4401,0.388,0.1915,0.6912,5,1D1U,2.0,True,0.766,6,True,right,0.0,1.1069212000002153,1.79854940000223,0.6916282000020146,0.5319565000245348,1.0319129000417888,0.49995640001725405,
88,0.4997,0.0,1,0.5247,0.5996,0.0167,88,2.0654,-0.148,-0.075,0.4247,5,1U1D,2.0,True,1.283,7,True,right,0.0,0.5154190000030212,0.9407674000249244,0.4253484000219032,0.9575191999902017,1.4574238000204787,0.4999046000302769,
89,0.4997,0.0,1,0.458,0.5496,0.3248,89,2.2235,-0.22,-0.1083,0.3914,5,2U1D,2.0,True,0.316,3,True,right,0.0,0.4493843000382185,0.8411185000441037,0.3917342000058852,1.1659688000218011,1.665986000036355,0.500017200014554,
90,0.4997,0.0,1,0.4997,0.4664,0.1749,90,2.0321,-0.22,-0.1083,0.3914,5,2U1D,2.0,True,0.207,3,True,right,0.0,0.4918185999849811,0.8833932999987155,0.3915747000137344,1.058843499980867,1.5585934999980964,0.49975000001722947,
91,0.4997,0.0,1,0.6329,0.6163,0.0333,91,2.4484,0.34,0.1666,0.6662,5,2D1U,1.0,True,0.162,1,False,left,0.0,0.6245688000344671,1.2916322000091895,0.6670633999747224,1.3244747000280768,1.824691999994684,0.5002172999666072,
92,0.4997,0.0,1,0.483,0.458,0.2165,92,2.0819,-0.148,-0.075,0.4247,5,2U1D,2.0,True,0.163,4,True,right,0.0,0.4749267000006512,0.8995833999942988,0.42465669999364763,1.1161551999975927,1.6165181000251323,0.5003629000275396,
93,0.4997,0.0,1,0.6246,0.4081,0.5663,93,2.5234,-0.148,-0.075,0.4247,5,2U1D,2.0,True,0.35,4,True,right,0.0,0.6170032999943942,1.0421906999545172,0.425187399960123,1.6085911999689415,2.108695400005672,0.5001042000367306,
94,0.4997,0.0,2,0.533,0.5496,0.7828,94,3.0313,0.34,0.1666,0.6662,5,2D1U,2.0,True,0.4,1,False,right,0.0,1.8076924000051804,2.4740531000425108,0.6663607000373304,0.5242033000104129,1.024045800033491,0.4998425000230782,
95,0.4997,0.0,1,0.4164,0.6329,0.433,95,2.6399,0.316,0.1582,0.6579,5,1D1U,2.0,False,1.083,6,False,right,0.0,0.4081057999865152,1.066570600029081,0.6584648000425659,1.4998850999982096,1.9998852999997325,0.5000002000015229,
96,0.4997,0.0,2,0.4497,0.4913,0.2748,96,2.1735,-0.076,-0.0416,0.458,5,1U1D,2.0,False,0.192,8,True,right,0.0,1.2166386999888346,1.6750415000133216,0.4584028000244871,0.4421048000222072,0.9416117999935523,0.49950699997134507,
97,0.4997,0.0,1,0.6496,0.5663,0.8744,97,3.2812,0.388,0.1915,0.6912,5,1D1U,1.0,True,0.808,7,True,left,0.0,0.6407157999929041,1.3325716000399552,0.6918558000470512,2.2159427999868058,2.7158273000386544,0.4998845000518486,
98,0.4997,0.0,2,0.3997,0.458,0.4747,98,2.2901,-0.076,-0.0416,0.458,5,2U1D,2.0,False,1.091,4,False,right,0.0,1.3666981999995187,1.824843399983365,0.4581451999838464,0.39147909998428077,0.8915668000117876,0.5000877000275068,
99,0.4997,0.0,2,0.4497,0.4081,0.8828,99,2.8482,0.22,0.1083,0.6079,5,2D1U,1.0,False,0.9,1,False,left,0.0,1.8240703000337817,2.432515000051353,0.6084447000175714,0.44096979999449104,0.941012800030876,0.5000430000363849,
100,0.4997,0.0,2,0.3997,0.4747,0.1832,100,1.982,-0.148,-0.075,0.4247,5,1U1D,2.0,False,0.359,9,True,right,0.0,1.0745436000288464,1.4997067000367679,0.42516310000792146,0.3916062000207603,0.8909712000167929,0.49936499999603257,
